MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
Daniel Abrahamsen,,,ASC-7030377-00,12-10-2023,12-10-2024,KAI LOGISTICS LLC,405 N COLLEGE STREET,CARLISLE,PA,17013,12-10-2023,12-10-2024,100,,,17.5,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,405 N COLLEGE STREET,,PA,17013,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7030377-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,Static Freight Lines,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,Static Freight Lines,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,Static Freight Lines,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,Static Freight Lines,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7519791-00,12-10-2023,12-10-2024,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,12-10-2023,12-10-2024,2672.23,,,467.64,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,501 TX-101,,TX,76270,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7519791-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7519791-00,12-10-2023,12-10-2024,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,12-10-2023,12-10-2024,0,,,0,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,501 TX-101,,TX,76270,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7519791-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7519791-00,12-10-2023,12-10-2024,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,12-10-2023,12-10-2024,16.6,,,2.91,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,501 TX-101,,TX,76270,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7519791-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7519791-00,12-10-2023,12-10-2024,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,12-10-2023,12-10-2024,402.37,,,70.41,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,501 TX-101,,TX,76270,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-7519791-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,STATIC FREIGHT LINES LLC,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,STATIC FREIGHT LINES LLC,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,STATIC FREIGHT LINES LLC,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-3456088-00,12-10-2023,12-10-2024,STATIC FREIGHT LINES LLC,15945 Grevillea Street,Fontana,CA,92335,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,15945 Grevillea Street,,CA,92335,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-3456088-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5638659-00,12-10-2023,12-10-2024,NORTH STAR TRUCKS LLC,205 E Kansas Ave,St Joseph,MO,64504,12-10-2023,12-10-2024,6080.82,,,1064.14,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,205 E Kansas Ave,,MO,64504,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5638659-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5638659-00,12-10-2023,12-10-2024,NORTH STAR TRUCKS LLC,205 E Kansas Ave,St Joseph,MO,64504,12-10-2023,12-10-2024,0,,,0,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,205 E Kansas Ave,,MO,64504,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5638659-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5638659-00,12-10-2023,12-10-2024,NORTH STAR TRUCKS LLC,205 E Kansas Ave,St Joseph,MO,64504,12-10-2023,12-10-2024,100,,,17.5,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,205 E Kansas Ave,,MO,64504,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5638659-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5638659-00,12-10-2023,12-10-2024,NORTH STAR TRUCKS LLC,205 E Kansas Ave,St Joseph,MO,64504,12-10-2023,12-10-2024,100,,,17.5,,,,,,,,12-10-2023,New Business,NB,Primary,0,Occurrence,,205 E Kansas Ave,,MO,64504,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5638659-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-1336.42,,,-233.87,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,0,,,0,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-10.36,,,-1.81,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-19.14,,,-3.35,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-1336.42,,,-233.87,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,0,,,0,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-10.36,,,-1.81,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-19.14,,,-3.35,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-1336.42,,,-233.87,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,0,,,0,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-10.36,,,-1.81,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-19.14,,,-3.35,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-1336.42,,,-233.87,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,0,,,0,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-10.36,,,-1.81,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1098502-00,03-10-2023,03-10-2024,THABATA LLC,5027 CROCKETT DR,HILLIARD,OH,43026,11-10-2023,03-10-2024,-19.14,,,-3.35,,,,,,,,11-10-2023,Endorsement,EN,Primary,0,Occurrence,,5027 CROCKETT DR,,OH,43026,,,,4,,1000000,"$2,000,000",,,,,,,,ASC-1098502-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5172511-00,12-10-2023,12-10-2024,JESTT ENTERPRISES LLC,957 RUTH AVE,DAYTON,OH,45417,13-10-2023,12-10-2024,247.18,,,43.26,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,957 RUTH AVE,,OH,45417,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5172511-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5172511-00,12-10-2023,12-10-2024,JESTT ENTERPRISES LLC,957 RUTH AVE,DAYTON,OH,45417,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,957 RUTH AVE,,OH,45417,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5172511-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5172511-00,12-10-2023,12-10-2024,JESTT ENTERPRISES LLC,957 RUTH AVE,DAYTON,OH,45417,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,957 RUTH AVE,,OH,45417,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5172511-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-5172511-00,12-10-2023,12-10-2024,JESTT ENTERPRISES LLC,957 RUTH AVE,DAYTON,OH,45417,13-10-2023,12-10-2024,0,,,0,,,,,,,,13-10-2023,Endorsement,EN,Primary,0,Occurrence,,957 RUTH AVE,,OH,45417,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-5172511-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8883677-00,16-10-2023,16-10-2024,MILLER TIME LLC,7830 S CONSTANCE AVE UNIT 2,CHICAGO,IL,60649-4624,16-10-2023,16-10-2024,16133.41,,,2823.35,,,,,,,,16-10-2023,New Business,NB,Primary,0,Occurrence,,13907 MONTFORT DRIVE APT 2328,,TX,75240,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8883677-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8883677-00,16-10-2023,16-10-2024,MILLER TIME LLC,7830 S CONSTANCE AVE UNIT 2,CHICAGO,IL,60649-4624,16-10-2023,16-10-2024,0,,,0,,,,,,,,16-10-2023,New Business,NB,Primary,0,Occurrence,,13907 MONTFORT DRIVE APT 2328,,TX,75240,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8883677-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8883677-00,16-10-2023,16-10-2024,MILLER TIME LLC,7830 S CONSTANCE AVE UNIT 2,CHICAGO,IL,60649-4624,16-10-2023,16-10-2024,132.04,,,23.11,,,,,,,,16-10-2023,New Business,NB,Primary,0,Occurrence,,13907 MONTFORT DRIVE APT 2328,,TX,75240,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8883677-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-8883677-00,16-10-2023,16-10-2024,MILLER TIME LLC,7830 S CONSTANCE AVE UNIT 2,CHICAGO,IL,60649-4624,16-10-2023,16-10-2024,760.77,,,133.13,,,,,,,,16-10-2023,New Business,NB,Primary,0,Occurrence,,13907 MONTFORT DRIVE APT 2328,,TX,75240,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-8883677-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,10-10-2023,10-10-2024,15473.96,,,2707.94,,,,,,,,10-10-2023,New Business,NB,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,10-10-2023,10-10-2024,0,,,0,,,,,,,,10-10-2023,New Business,NB,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,10-10-2023,10-10-2024,54.38,,,9.52,,,,,,,,10-10-2023,New Business,NB,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,10-10-2023,10-10-2024,854.17,,,149.48,,,,,,,,10-10-2023,New Business,NB,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,-0.01,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS LLC,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS LLC,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS LLC,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-1130153-00,10-10-2023,10-10-2024,REAL QUICK EXPRESS LLC,156 Barbwire Way,Newark,TX,76071,14-10-2023,10-10-2024,0,,,0,,,,,,,,14-10-2023,Endorsement,EN,Primary,0,Occurrence,,156 Barbwire Way,,TX,76071,,,,1,,1000000,"$2,000,000",,,,,,,,ASC-1130153-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7456292-00,12-09-2023,12-09-2024,JJ EXPRESS EAGLE CORP,46 Hemlock Radial Loop,Ocala,FL,34472,12-10-2023,12-09-2024,751.47,,,131.51,,,,,,,,12-10-2023,Endorsement,EN,Primary,0,Occurrence,,4545 Northwest 27th Avenue,,FL,34475,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7456292-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
Daniel Abrahamsen,,,ASC-7456292-00,12-09-2023,12-09-2024,JJ EXPRESS EAGLE CORP,46 Hemlock Radial Loop,Ocala,FL,34472,12-10-2023,12-09-2024,-112.4,,,-19.67,,,,,,,,12-10-2023,Endorsement,EN,Primary,0,Occurrence,,4545 Northwest 27th Avenue,,FL,34475,,,,2,,1000000,"$2,000,000",,,,,,,,ASC-7456292-00,100,,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,,,,,,,,
