,MGA,Program Name,Issuing Company,Full policy number,Policy Effective Date,Policy Expiration Date,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Transaction Effective Date,Transaction Expiration Date,Premium,Terrorism Premium,Total Gross Premium including Terrorism,Commission amount,Net Premium,Surcharge amount,Tax Amount,Tax Type,Fee Amount,Fee Type,Payment terms,Book or Process Date,Policy Type,Transaction Type,Primary/Excess Indicator,Attachment Point,CM/Occ Indicator,Risk/Location #,Risk/Location Address,Risk/Location City,Risk/Location State,Risk/Location Zip,Risk/Location premium,Technical Price,IRPM (Individual Risk Premium Modification),Exposure Type,Exposure Amount,Policy Occurrence Limit,Policy Aggregate Limit,SIR/Deductible indicator,SIR/Deductible amount,SIR/Deductible type,NAICS or SIC Code,Annual Statement Line Code,Annual Statement Line Description,Issue Date,Policy Event Number,Carrier %,Carrier Limit,Broker/Agent,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,Direct/Assumed,Fac?,Damage to Premises Rented to you Limit,Medical Expense Limit Included,Medical Expense Limit,Personal and Advertising Injury Limit,Products/Completed Operations Aggregate Limit,Employee Benefits Limit
2216,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2217,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2218,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2219,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2220,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2221,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2222,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2223,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2224,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2225,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2226,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2227,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2228,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2229,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2230,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2231,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2232,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2233,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2234,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2235,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2236,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,11745.88,0.0,0,2055.53,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2237,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2238,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,128.17,0.0,0,22.43,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2239,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-7065161-00,11-10-2023,11-10-2024,LEOS TRUCKING TX LLC,127 W DAFFODIL AVE,PHARR,TX,78577,11-10-2023,11-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,11-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,127 W DAFFODIL AVE,HARTFORD,TX,78577,0.0,0,0.0,9,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-7065161-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2240,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1504939-00,17-10-2023,17-10-2024,SESAL TRUCKING LLC,6065 NW 186TH ST  APT110,HIALEAH,FL,33015,17-10-2023,17-10-2024,11881.95,0.0,0,2079.34,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,17-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,6065 NW 186TH ST  APT110,HARTFORD,FL,33015,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1504939-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2241,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1504939-00,17-10-2023,17-10-2024,SESAL TRUCKING LLC,6065 NW 186TH ST  APT110,HIALEAH,FL,33015,17-10-2023,17-10-2024,333.22,0.0,0,58.31,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,17-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,6065 NW 186TH ST  APT110,HARTFORD,FL,33015,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1504939-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2242,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1504939-00,17-10-2023,17-10-2024,SESAL TRUCKING LLC,6065 NW 186TH ST  APT110,HIALEAH,FL,33015,17-10-2023,17-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,17-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,6065 NW 186TH ST  APT110,HARTFORD,FL,33015,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1504939-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2243,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-1504939-00,17-10-2023,17-10-2024,SESAL TRUCKING LLC,6065 NW 186TH ST  APT110,HIALEAH,FL,33015,17-10-2023,17-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,17-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,6065 NW 186TH ST  APT110,HARTFORD,FL,33015,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-1504939-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2244,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3648105-00,10-10-2023,10-10-2024,HUCKLEBERRY TRANSPORT LLC,3383 HILLTOP DR,PARMA,OH,44134-5248,10-10-2023,10-10-2024,9971.17,0.0,0,1744.95,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,10-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,3383 HILLTOP DR,HARTFORD,OH,44134,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3648105-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2245,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3648105-00,10-10-2023,10-10-2024,HUCKLEBERRY TRANSPORT LLC,3383 HILLTOP DR,PARMA,OH,44134-5248,10-10-2023,10-10-2024,0,0.0,0,0,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,10-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,3383 HILLTOP DR,HARTFORD,OH,44134,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3648105-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2246,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3648105-00,10-10-2023,10-10-2024,HUCKLEBERRY TRANSPORT LLC,3383 HILLTOP DR,PARMA,OH,44134-5248,10-10-2023,10-10-2024,93.01,0.0,0,16.28,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,10-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,3383 HILLTOP DR,HARTFORD,OH,44134,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3648105-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
2247,Daniel Abrahamsen,Arrowhead ES Primary General Liability,TSIC,ASC-3648105-00,10-10-2023,10-10-2024,HUCKLEBERRY TRANSPORT LLC,3383 HILLTOP DR,PARMA,OH,44134-5248,10-10-2023,10-10-2024,150.72,0.0,0,26.38,0.0,0.0,$0.00 ,Non Admitted,$0.00 ,FALSE,Agent Statement Bill Full Pay,10-10-2023,New Business,NB,Primary,0.0,Occurrence,1.0,3383 HILLTOP DR,HARTFORD,OH,44134,0.0,0,0.0,1,0,1000000,"$2,000,000",Deductible,25000.0,Per Occurrence,6531.0,17.1001,All Other Liability Occurrence,8/30/2023,ASC-3648105-00,100,2000000.0,Cover Whale Insurance Solutions Inc.,9584 Greensburg Ave,Las Vegas,Nevada,89178,Direct,N,100000.0,NO,0.0,1000000.0,2000000.0,0.0
