,Full policy number,Expiring Policy Number,Policy Effective Date,Policy Expiration Date,Transaction Effective Date,Transaction Expiration Date,Transaction Type,Policy Type,Premium,Carrier %,Exposure Type,Policy Occurrence Limit,Policy Aggregate Limit,Attachment Point,SIR/Deductible amount,Commission amount,Risk/Location Address,Risk/Location State,Risk/Location Zip,Insured Name,Insured Address,Insured City,Insured State,Insured Zip,Broker/Agent,MGA,Broker/Agent Address,Broker/Agent City,Broker/Agent State,Broker/Agent Zip,NJ Transaction Number,Primary/Excess Indicator,CM/Occ Indicator,Radius Of Use,"Vehicle Number of Seats, Seating Capacity",Gross Vehicle Weight,Vehicle Number,Vehicle Make,Vehicle Model,Model Year,Vehicle Type
2835,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,-89.89,100.0,3.0,1000000.0,"$2,000,000",0.0,,-15.73,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",3HSDZAPR7LN840393,INT'L,LT625,2020.0,Truck
2836,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,21060.91,100.0,3.0,1000000.0,"$2,000,000",0.0,,3685.66,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
2837,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,674.18,100.0,3.0,1000000.0,"$2,000,000",0.0,,117.98,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
2838,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
2839,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,89.89,100.0,3.0,1000000.0,"$2,000,000",0.0,,15.73,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH6KN213237,VOLVO,VNL64T,2019.0,Truck
2840,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,21060.91,100.0,3.0,1000000.0,"$2,000,000",0.0,,3685.66,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EHXKN203150,VOLVO,VNL64T,2019.0,Truck
2841,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,674.18,100.0,3.0,1000000.0,"$2,000,000",0.0,,117.98,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EHXKN203150,VOLVO,VNL64T,2019.0,Truck
2842,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,0,100.0,3.0,1000000.0,"$2,000,000",0.0,,0.0,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EHXKN203150,VOLVO,VNL64T,2019.0,Truck
2843,ASC-7281930-00,,2023-09-07,2024-09-07,2023-10-14,2024-09-07,EN,Endorsement,89.89,100.0,3.0,1000000.0,"$2,000,000",0.0,,15.73,120 E Jersey Street,NJ,07206,AVN CARGO INC,120 E Jersey Street,Elizabeth,NJ,07206,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.47,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EHXKN203150,VOLVO,VNL64T,2019.0,Truck
2844,ASC-7519791-00,,2023-10-12,2024-10-12,2023-10-14,2024-10-12,EN,Endorsement,3815.2,100.0,1.0,1000000.0,"$2,000,000",0.0,,667.66,8710 GREEN THREID DR,TX,78240,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",3AKJGLDR1DSBV3758,FREIGHTLINER,CASCADIA,2013.0,Truck
2845,ASC-7519791-00,,2023-10-12,2024-10-12,2023-10-14,2024-10-12,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,8710 GREEN THREID DR,TX,78240,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",3AKJGLDR1DSBV3758,FREIGHTLINER,CASCADIA,2013.0,Truck
2846,ASC-7519791-00,,2023-10-12,2024-10-12,2023-10-14,2024-10-12,EN,Endorsement,46.45,100.0,1.0,1000000.0,"$2,000,000",0.0,,8.13,8710 GREEN THREID DR,TX,78240,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",3AKJGLDR1DSBV3758,FREIGHTLINER,CASCADIA,2013.0,Truck
2847,ASC-7519791-00,,2023-10-12,2024-10-12,2023-10-14,2024-10-12,EN,Endorsement,-0.03,100.0,1.0,1000000.0,"$2,000,000",0.0,,-0.01,8710 GREEN THREID DR,TX,78240,JANA TRUCKING LLC,8710 GREEN THREID DR,SAN ANTONIO,TX,78240,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.3,1-8,"Medium Trucks (10,000 - 20,000)",3AKJGLDR1DSBV3758,FREIGHTLINER,CASCADIA,2013.0,Truck
2848,ASC-4781322-00,,2023-08-21,2024-08-21,2023-10-17,2024-08-21,EN,Endorsement,0.01,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,4160 W ANTHONY St,FL,34475,DP TRUCKING ENTERPRISES LLC,4160 W ANTHONY St,OCALA,FL,34475,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.79,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML3GH379429,INT'L,4300,2016.0,Truck
2849,ASC-4781322-00,,2023-08-21,2024-08-21,2023-10-17,2024-08-21,EN,Endorsement,0,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,4160 W ANTHONY St,FL,34475,DP TRUCKING ENTERPRISES LLC,4160 W ANTHONY St,OCALA,FL,34475,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.79,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML3GH379429,INT'L,4300,2016.0,Truck
2850,ASC-4781322-00,,2023-08-21,2024-08-21,2023-10-17,2024-08-21,EN,Endorsement,0,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,4160 W ANTHONY St,FL,34475,DP TRUCKING ENTERPRISES LLC,4160 W ANTHONY St,OCALA,FL,34475,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.79,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML3GH379429,INT'L,4300,2016.0,Truck
2851,ASC-4781322-00,,2023-08-21,2024-08-21,2023-10-17,2024-08-21,EN,Endorsement,0,100.0,1.0,750000.0,"$2,000,000",0.0,,0.0,4160 W ANTHONY St,FL,34475,DP TRUCKING ENTERPRISES LLC,4160 W ANTHONY St,OCALA,FL,34475,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.79,1-8,"Medium Trucks (10,000 - 20,000)",1HTMMMML3GH379429,INT'L,4300,2016.0,Truck
2852,ASC-8276233-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,4611.47,100.0,1.0,1000000.0,"$2,000,000",0.0,,807.01,16091 Southwest 305th Terrace,TX,33033,AMERICANSTARONE LLC,16091 Southwest 305th Terrace,Homestead,FL,33033,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.45,1-8,"Medium Trucks (10,000 - 20,000)",1XPBD49X3PD854373,PETERBILT,579,2023.0,Truck
2853,ASC-8276233-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,74.73,100.0,1.0,1000000.0,"$2,000,000",0.0,,13.08,16091 Southwest 305th Terrace,TX,33033,AMERICANSTARONE LLC,16091 Southwest 305th Terrace,Homestead,FL,33033,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.45,1-8,"Medium Trucks (10,000 - 20,000)",1XPBD49X3PD854373,PETERBILT,579,2023.0,Truck
2854,ASC-8276233-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,16091 Southwest 305th Terrace,TX,33033,AMERICANSTARONE LLC,16091 Southwest 305th Terrace,Homestead,FL,33033,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.45,1-8,"Medium Trucks (10,000 - 20,000)",1XPBD49X3PD854373,PETERBILT,579,2023.0,Truck
2855,ASC-8276233-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,16091 Southwest 305th Terrace,TX,33033,AMERICANSTARONE LLC,16091 Southwest 305th Terrace,Homestead,FL,33033,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.45,1-8,"Medium Trucks (10,000 - 20,000)",1XPBD49X3PD854373,PETERBILT,579,2023.0,Truck
2856,ASC-8653060-00,,2023-10-04,2024-10-04,2023-10-16,2024-10-04,EN,Endorsement,279.63,100.0,1.0,1000000.0,"$2,000,000",0.0,,48.94,70 ELEANOR DR,OH,45066,BURAQ LIMITED,70 ELEANOR DR,SPRINGBORO,OH,45066,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.2775,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH9LN216232,VOLVO,VNL64T,2020.0,Truck
2857,ASC-8653060-00,,2023-10-04,2024-10-04,2023-10-16,2024-10-04,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,70 ELEANOR DR,OH,45066,BURAQ LIMITED,70 ELEANOR DR,SPRINGBORO,OH,45066,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.2775,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH9LN216232,VOLVO,VNL64T,2020.0,Truck
2858,ASC-8653060-00,,2023-10-04,2024-10-04,2023-10-16,2024-10-04,EN,Endorsement,3.78,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.66,70 ELEANOR DR,OH,45066,BURAQ LIMITED,70 ELEANOR DR,SPRINGBORO,OH,45066,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.2775,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH9LN216232,VOLVO,VNL64T,2020.0,Truck
2859,ASC-8653060-00,,2023-10-04,2024-10-04,2023-10-16,2024-10-04,EN,Endorsement,39.74,100.0,1.0,1000000.0,"$2,000,000",0.0,,6.95,70 ELEANOR DR,OH,45066,BURAQ LIMITED,70 ELEANOR DR,SPRINGBORO,OH,45066,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.2775,1-8,"Extra Heavy Trucks (45,001+)",4V4NC9EH9LN216232,VOLVO,VNL64T,2020.0,Truck
2860,ASC-9833762-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,530.35,100.0,1.0,1000000.0,"$2,000,000",0.0,,92.81,31300 AUTO CENTER DR APT J144,CA,92530,FORD TRANSPORT LLC,31300 AUTO CENTER DR APT J144,Lake Elsinore,CA,92530,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.533,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DT8CEA72949,FORD,F350,2012.0,Truck
2861,ASC-9833762-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,31300 AUTO CENTER DR APT J144,CA,92530,FORD TRANSPORT LLC,31300 AUTO CENTER DR APT J144,Lake Elsinore,CA,92530,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.533,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DT8CEA72949,FORD,F350,2012.0,Truck
2862,ASC-9833762-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,4.29,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.75,31300 AUTO CENTER DR APT J144,CA,92530,FORD TRANSPORT LLC,31300 AUTO CENTER DR APT J144,Lake Elsinore,CA,92530,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.533,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DT8CEA72949,FORD,F350,2012.0,Truck
2863,ASC-9833762-00,,2023-10-13,2024-10-13,2023-10-17,2024-10-13,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,31300 AUTO CENTER DR APT J144,CA,92530,FORD TRANSPORT LLC,31300 AUTO CENTER DR APT J144,Lake Elsinore,CA,92530,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.533,1-8,"Medium Trucks (10,000 - 20,000)",1FT8W3DT8CEA72949,FORD,F350,2012.0,Truck
2864,ASC-5743195-00,,2023-08-10,2024-08-10,2023-10-16,2024-08-10,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2356 Eldridge Rd,FL,32431,JM GENERAL CONTRACTOR AND REPAIR LLC,222 NW 46TH AVE,MIAMI,FL,33126,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.97,1-8,"Medium Trucks (10,000 - 20,000)",3HAMMAALXDL192374,INT'L,4300M7,2013.0,Truck
2865,ASC-5743195-00,,2023-08-10,2024-08-10,2023-10-16,2024-08-10,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2356 Eldridge Rd,FL,32431,JM GENERAL CONTRACTOR AND REPAIR LLC,222 NW 46TH AVE,MIAMI,FL,33126,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.97,1-8,"Medium Trucks (10,000 - 20,000)",3HAMMAALXDL192374,INT'L,4300M7,2013.0,Truck
2866,ASC-5743195-00,,2023-08-10,2024-08-10,2023-10-16,2024-08-10,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2356 Eldridge Rd,FL,32431,JM GENERAL CONTRACTOR AND REPAIR LLC,222 NW 46TH AVE,MIAMI,FL,33126,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.97,1-8,"Medium Trucks (10,000 - 20,000)",3HAMMAALXDL192374,INT'L,4300M7,2013.0,Truck
2867,ASC-5743195-00,,2023-08-10,2024-08-10,2023-10-16,2024-08-10,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,2356 Eldridge Rd,FL,32431,JM GENERAL CONTRACTOR AND REPAIR LLC,222 NW 46TH AVE,MIAMI,FL,33126,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.97,1-8,"Medium Trucks (10,000 - 20,000)",3HAMMAALXDL192374,INT'L,4300M7,2013.0,Truck
2868,ASC-8420301-00,,2023-08-28,2024-08-28,2023-10-09,2024-08-28,EN,Endorsement,1445.91,100.0,1.0,1000000.0,"$2,000,000",0.0,,253.03,1268 Wrights Creek Rd,FL,32425,COTIEREDOOR2DOOR LLC,185 BROADWAY UNIT 206,PATERSON,NJ,07505,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.77,1-8,"Medium Trucks (10,000 - 20,000)",1GDJ7C1367F410816,GMC\CHEVY,C7CO42,2007.0,Truck
2869,ASC-8420301-00,,2023-08-28,2024-08-28,2023-10-09,2024-08-28,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1268 Wrights Creek Rd,FL,32425,COTIEREDOOR2DOOR LLC,185 BROADWAY UNIT 206,PATERSON,NJ,07505,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.77,1-8,"Medium Trucks (10,000 - 20,000)",1GDJ7C1367F410816,GMC\CHEVY,C7CO42,2007.0,Truck
2870,ASC-8420301-00,,2023-08-28,2024-08-28,2023-10-09,2024-08-28,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1268 Wrights Creek Rd,FL,32425,COTIEREDOOR2DOOR LLC,185 BROADWAY UNIT 206,PATERSON,NJ,07505,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.77,1-8,"Medium Trucks (10,000 - 20,000)",1GDJ7C1367F410816,GMC\CHEVY,C7CO42,2007.0,Truck
2871,ASC-8420301-00,,2023-08-28,2024-08-28,2023-10-09,2024-08-28,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1268 Wrights Creek Rd,FL,32425,COTIEREDOOR2DOOR LLC,185 BROADWAY UNIT 206,PATERSON,NJ,07505,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,0.77,1-8,"Medium Trucks (10,000 - 20,000)",1GDJ7C1367F410816,GMC\CHEVY,C7CO42,2007.0,Truck
2872,ASC-1004811-00,,2023-09-18,2024-09-18,2023-10-17,2024-09-18,EN,Endorsement,0.01,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1106 North D Street suite 16,CA,95811,Royal Breeze Inc,1106 North D Street suite 16,Sacramento,CA,95811,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.49,1-8,"Medium Trucks (10,000 - 20,000)",W1W4EBHY6LT032144,MERCEDES,2500,2020.0,Truck
2873,ASC-1004811-00,,2023-09-18,2024-09-18,2023-10-17,2024-09-18,EN,Endorsement,0,100.0,1.0,1000000.0,"$2,000,000",0.0,,0.0,1106 North D Street suite 16,CA,95811,Royal Breeze Inc,1106 North D Street suite 16,Sacramento,CA,95811,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.49,1-8,"Medium Trucks (10,000 - 20,000)",W1W4EBHY6LT032144,MERCEDES,2500,2020.0,Truck
2874,ASC-1004811-00,,2023-09-18,2024-09-18,2023-10-17,2024-09-18,EN,Endorsement,9,100.0,1.0,1000000.0,"$2,000,000",0.0,,1.58,1106 North D Street suite 16,CA,95811,Royal Breeze Inc,1106 North D Street suite 16,Sacramento,CA,95811,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.49,1-8,"Medium Trucks (10,000 - 20,000)",W1W4EBHY6LT032144,MERCEDES,2500,2020.0,Truck
2875,ASC-1004811-00,,2023-09-18,2024-09-18,2023-10-17,2024-09-18,EN,Endorsement,-51.39,100.0,1.0,1000000.0,"$2,000,000",0.0,,-8.99,1106 North D Street suite 16,CA,95811,Royal Breeze Inc,1106 North D Street suite 16,Sacramento,CA,95811,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.49,1-8,"Medium Trucks (10,000 - 20,000)",W1W4EBHY6LT032144,MERCEDES,2500,2020.0,Truck
2876,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,-924.58,100.0,2.0,1000000.0,"$2,000,000",0.0,,-161.8,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRHLXNG276668,RAM,3500,2022.0,Truck
2877,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,-205.2,100.0,2.0,1000000.0,"$2,000,000",0.0,,-35.91,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRHLXNG276668,RAM,3500,2022.0,Truck
2878,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRHLXNG276668,RAM,3500,2022.0,Truck
2879,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRHLXNG276668,RAM,3500,2022.0,Truck
2880,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,13670.62,100.0,2.0,1000000.0,"$2,000,000",0.0,,2392.36,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL7MG537481,RAM,3500,2021.0,Truck
2881,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,368.26,100.0,2.0,1000000.0,"$2,000,000",0.0,,64.45,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL7MG537481,RAM,3500,2021.0,Truck
2882,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL7MG537481,RAM,3500,2021.0,Truck
2883,ASC-5444893-00,,2023-09-18,2024-09-18,2023-10-16,2024-09-18,EN,Endorsement,0,100.0,2.0,1000000.0,"$2,000,000",0.0,,0.0,1101 Loblolly Lane,FL,33896,BEDOYA'S STORES LLC,1101 Loblolly Lane,Davenport,FL,33896,Cover Whale Insurance Solutions Inc.,Daniel Abrahamsen,9584 Greensburg Ave,Las Vegas,Nevada,89178.0,,Primary,Occurrence,1.0575,1-8,"Medium Trucks (10,000 - 20,000)",3C63RRGL7MG537481,RAM,3500,2021.0,Truck
